@relation train

@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 {1,2,3,}

@data
-0.094750,-0.830927,-0.574393,-0.163825,-0.069225,-0.004618,0.161694,0.559383,-0.245708,0.236981,-0.626258,0.421133,0.032306,0.168781,0.385968,0.848349,0.304799,0.385968,-0.237866,-0.252382,-0.231563,-0.333832,-0.114002,-0.063761,-1.477300,-0.203152,-0.870345,-0.130710,-0.203153,-0.130710,0.115478,1
0.067683,0.008413,-0.780843,0.138109,1.266888,-1.532590,-0.544857,-0.568622,0.996704,1.175004,0.188918,1.256634,0.513130,0.319648,0.004436,1.577932,0.566380,0.096486,-0.202982,-0.613017,-0.248744,-0.497777,-0.258253,0.084866,-0.802698,0.016710,0.280280,-0.461325,0.247256,-0.190003,-1.996895,1
-0.411472,-0.709717,-0.795873,-0.638130,-0.347153,-0.406516,-0.940889,-1.164750,-0.174491,-0.580706,-0.274942,0.203736,0.578877,-0.569478,1.196418,0.119481,-0.166137,1.183650,1.439098,1.289910,1.445335,1.658454,1.324994,1.847859,-1.191994,1.164347,1.749436,1.065726,1.507561,1.068339,-0.218302,3
0.413543,0.090063,1.173095,0.423024,0.064485,-0.137013,-0.087821,0.106221,-0.203746,0.001421,-0.352904,-0.518538,-1.022098,0.563557,0.236901,-0.971017,-0.939249,0.248120,0.811243,2.787517,0.194819,-0.155581,-0.023203,0.142744,-0.462954,0.164830,0.151962,3.087398,0.020084,3.110217,-6.545452,1
-1.106542,0.095076,0.414238,-1.150576,-0.813123,-0.478214,-0.350209,-0.187269,-0.765523,-0.919575,-0.389346,-0.546917,1.212302,-1.129566,0.322041,-0.239776,-0.661965,0.322040,-0.671887,-0.508404,-0.386190,-0.409612,-0.721529,-1.117100,0.631233,-0.887686,-1.183649,-0.753849,-0.887969,-0.753849,0.124779,1
-1.585772,-1.325800,-1.299563,-1.565065,-0.614957,-0.097199,-0.008853,0.005407,-1.052357,-0.574192,-1.475593,-0.124246,2.752938,-1.678767,-0.036966,0.566109,-1.724103,0.032602,0.512998,-0.191320,0.504998,-0.086809,0.485975,0.991275,0.103285,0.509319,0.938947,-0.039341,-1.751348,-1.751445,-1.164965,2
0.923244,-0.677175,-0.560671,0.962724,0.220343,0.545831,0.483503,0.424240,0.221590,0.491394,-0.069021,-0.953423,-1.350331,1.030744,-1.118809,-1.233614,-0.018017,-1.144845,0.403219,0.281677,0.368125,0.163694,0.405963,0.328244,-0.061468,0.485312,0.317275,0.432503,0.494109,0.441340,0.324983,3
-0.534080,-0.917062,-0.865541,-0.530059,-0.343534,0.088727,0.030380,-0.010594,-0.862445,-0.406034,-0.923749,-0.391024,0.149288,-0.103396,0.384782,-0.370667,-0.910909,0.376126,0.591915,0.184172,0.566040,0.366897,0.562781,0.764829,0.838065,0.576886,0.699030,0.237876,0.585331,0.248059,0.324983,2
-1.772558,-1.431960,-1.470666,-1.795884,-0.849656,0.029346,0.140472,0.133414,-1.478206,-0.835391,-1.763011,-1.118203,1.597637,-1.559939,0.056074,-0.386913,-1.446236,0.167695,0.106874,-0.738137,0.148283,-0.553883,0.130308,0.810571,-1.465739,0.036903,0.784341,-0.536934,-1.448248,-1.446938,-0.913107,1
-2.255206,1.616635,1.828556,-1.806440,-1.176612,1.433165,0.862736,0.341332,-1.541440,-1.271011,-1.471874,-1.929687,1.055172,-1.711238,-0.911423,-3.249458,-2.951684,-0.900545,1.351334,1.827046,0.794286,0.299772,0.812137,0.818905,0.152797,1.363599,1.040091,2.075556,1.225069,2.093048,-4.940311,3
-0.771071,-0.275836,-0.527164,-0.602823,-0.829429,-0.940103,-0.892775,-0.704067,-1.084427,-0.242148,-1.666502,-0.973580,0.269845,-0.479261,-0.033049,-0.364716,-0.335371,-0.033048,0.288372,0.000000,0.256033,0.088834,0.258384,0.459436,0.743506,0.285065,0.330666,0.103134,0.285065,0.103134,0.000000,1
-0.453896,-0.315948,-0.414067,-0.520489,0.309866,0.237835,0.191562,0.137506,-0.098396,-0.365992,-0.076035,0.498130,0.706280,-0.392754,0.654929,0.097418,-0.451655,0.649399,0.767442,0.574202,0.763956,0.570099,0.719588,0.764829,0.433278,0.668449,0.775384,0.724444,0.676543,0.731280,0.324983,2
0.641195,1.129865,-1.004495,0.864908,0.172873,0.389858,0.452841,0.335562,-0.021907,0.089360,-0.134842,-0.031929,-1.121623,-0.699394,-0.127262,0.410508,0.391809,-0.116143,-0.518960,-0.670208,-0.404638,-0.497094,-0.440877,-0.364374,0.563294,-0.584385,-0.380891,-0.656606,-0.582426,-0.653238,0.276441,2
0.482839,-0.077129,-0.369712,0.721390,0.951725,1.194003,1.476296,1.128558,0.707516,0.274650,0.531567,0.801501,-0.239545,0.328696,-1.115692,0.249075,0.263059,-1.115691,0.003173,-0.429980,0.053901,-0.331962,0.054397,0.065634,-0.842177,0.078163,0.138662,-0.328585,0.078163,-0.328584,0.000000,2
1.384710,0.027051,0.790525,1.342892,1.428542,0.033725,1.522541,1.592910,1.753560,1.293731,1.572204,0.959053,-1.172190,1.245679,-0.759390,0.966825,1.843332,-0.759390,0.322593,0.482709,0.330446,0.564791,0.247687,0.434434,1.253217,0.149871,0.396895,-0.061539,0.153300,-0.061539,0.124779,2
1.045520,1.499818,1.066633,0.172601,-0.655842,2.123208,1.788847,0.930694,1.168370,0.668077,0.090002,0.481824,-0.798125,0.836317,-0.117521,0.605427,0.588477,-0.078003,-0.384399,-0.582646,-0.355860,-0.426722,-0.180262,0.178010,-0.297501,-0.077283,0.184001,-0.428301,0.154275,-0.168077,0.217338,2
-1.194104,0.315023,0.529939,-1.471370,-1.371139,-0.440827,-0.889115,-0.461155,-1.751449,-1.537417,-1.292627,-0.976184,0.500262,-1.141228,2.139599,-0.540584,-1.319466,2.151460,0.138994,-0.189963,0.194819,-0.155581,0.116022,0.311787,-0.052453,0.164830,0.329580,-0.049470,0.170711,-0.042947,0.276441,3
0.412427,-0.214673,-0.176763,0.091960,-0.073531,-0.017536,0.045615,0.057021,0.085665,0.158125,-0.089051,-0.417987,-0.663474,0.530291,0.533266,-0.405340,0.420440,0.421556,-0.843584,-0.681659,-0.716455,-0.610613,-0.759861,-0.916430,-1.484438,-0.779636,-0.834596,-0.698869,0.138974,0.065116,1.275612,2
-1.035467,-0.270468,-0.429528,-1.063617,-1.211194,-0.063244,0.197051,0.334788,-1.252313,-1.129765,-1.293934,-0.968131,0.920793,-1.011744,0.048548,-0.649570,-1.095383,0.048548,0.936967,0.813073,0.867925,0.564791,0.864463,1.055072,-0.198126,0.928039,1.029133,0.976937,0.934253,0.976937,0.124779,3
2.215195,1.339472,0.966052,2.101498,0.510033,0.660587,0.832124,-0.384560,1.876510,0.515914,1.824436,-0.167183,-2.018158,1.199033,-0.994653,-1.467851,0.836868,-1.019282,-2.231883,-2.253498,-1.888175,-2.173170,-2.024587,-2.072948,4.436223,-2.444907,-2.278630,-2.389614,-2.470546,-2.361364,0.055413,1
1.206168,-0.178221,-0.196096,1.124338,1.293026,1.624877,1.210191,0.668178,0.869622,0.987655,0.423798,0.806940,-0.225672,0.445563,0.296687,0.792384,0.673787,0.185550,-1.301672,-1.447442,-1.327714,-1.313835,-1.517008,-1.000876,-0.571457,-0.822422,-1.045118,-1.267993,0.213166,0.253568,0.583688,3
7.216599,-1.325800,-1.299563,7.259839,7.269780,-0.097199,-0.008853,0.005407,7.054253,6.877009,6.679478,6.180730,-4.346755,-1.678767,-0.036966,6.611108,-1.724103,0.032602,4.158857,3.271573,3.956903,3.261515,4.105672,4.278597,2.839292,4.124172,4.098035,3.602416,-1.751348,-1.751445,-1.164965,3
-1.015763,-0.261189,-0.374447,-1.006616,-0.670057,0.052642,-0.127151,-0.742118,-0.709748,-0.564450,-0.757943,-0.579972,1.187069,-1.013553,-0.240309,-0.273293,-0.525927,-0.240309,-0.593212,-0.673586,-0.744503,-0.734406,-0.545308,-0.341343,0.423888,-0.541841,-0.393387,-0.580776,-0.540876,-0.580776,0.124779,1
1.491574,-0.574945,-0.601758,1.620357,1.363096,-0.345303,-0.169736,-0.456148,1.571700,1.466342,1.020188,1.490469,-1.197122,1.831976,1.279155,0.785538,2.129744,1.279154,0.175446,1.341583,-0.017813,-0.333832,-0.006000,0.156949,0.414881,0.232166,0.188183,1.437790,0.232166,1.437789,-10.277415,1
-0.584335,0.022211,0.200820,-0.405019,-0.156134,-1.559633,-1.674644,-1.424420,-0.515724,-0.108483,-0.702189,-0.077576,0.499649,-0.384119,0.850924,0.144885,-0.189772,0.850923,1.094177,1.279556,1.108355,1.379381,1.097091,1.067136,1.835693,1.074472,0.976556,0.954408,1.074474,0.954408,0.000000,2
0.503800,-0.129132,-0.134852,0.365319,0.290654,-0.390592,-0.398183,-0.448468,0.202258,0.270739,-0.068388,0.006627,-0.717580,0.543189,0.033231,-0.062194,0.424280,-0.061409,-0.802577,-0.642452,-0.716455,-0.567033,-0.759861,-0.692457,-1.154998,-0.721016,-0.662719,-0.656676,0.159341,0.083429,1.054132,2
0.593342,1.114786,1.099406,0.614948,0.678371,1.349624,1.153592,1.398081,1.387829,0.589231,1.666803,0.870918,-1.191894,0.696569,-2.055656,-0.257409,0.575056,-2.070633,-0.589472,-0.762626,-0.410016,-0.531445,-0.618746,-0.270308,-1.093474,-0.706902,-0.470534,-0.533989,-0.703043,-0.533989,0.421169,3
-0.369571,-0.924682,-0.695392,-0.364646,-0.005755,0.234297,0.231402,0.182343,-0.155411,0.124930,-0.358232,0.168851,0.347907,0.043862,-0.276520,0.398052,0.051252,-0.292816,-0.150233,-0.498361,-0.067291,-0.547520,-0.064466,0.109951,-0.061468,-0.155662,0.088228,-0.346006,-0.144433,-0.331811,0.324983,3
1.028530,0.128780,0.332275,0.595445,0.985151,1.357265,1.833583,1.614926,2.167446,2.157089,1.742202,2.096870,0.525907,1.213007,-0.145921,2.322463,2.579418,-0.116968,-0.402575,-0.423134,-0.293692,-0.344689,-0.424008,-0.398666,-0.300175,-0.417776,-0.375874,-0.388913,-0.458823,-0.387123,0.459183,3
-0.640109,-1.431960,-1.470666,-0.650837,0.745074,0.029346,0.140472,0.133414,0.136149,0.593735,-0.427850,0.522880,1.471571,-1.559939,0.056074,1.166861,-1.446236,0.167695,-0.070726,-0.868656,-0.010592,-0.700065,-0.026062,0.655351,-0.935077,-0.121250,0.635415,-0.662779,-1.448248,-1.446938,-0.913107,2
-0.240098,0.279506,0.212522,-0.052465,0.388561,-1.170981,-1.194006,-0.810117,-0.128871,-0.292233,-0.294304,0.178653,0.229090,-0.405924,-1.500424,-0.137114,-0.506605,-1.500422,0.960803,1.537518,0.709880,0.584445,0.702116,0.688999,0.307524,1.467045,0.718433,1.603163,1.467047,1.603162,0.000000,1
-0.368284,0.459144,0.347123,0.212703,-0.278631,-2.011116,-2.147642,-1.736166,-0.653431,-0.284140,-0.275726,-1.058890,0.121120,-0.277727,0.431720,-0.420782,-0.506876,0.431720,-1.137908,-1.049441,-1.086540,-0.942836,-1.086033,-0.946599,-1.729633,-1.291418,-0.870345,-1.503135,-1.291420,-1.503134,0.115478,2
3.570952,-0.556709,-0.188556,3.395632,2.853263,-0.070270,-0.085649,-0.051709,3.067298,2.977621,2.651504,1.782209,-3.786094,3.458667,0.507872,1.119009,3.125501,0.472304,-0.212874,-0.095922,-0.445503,0.144141,-0.245576,-2.146135,-0.461426,0.011116,-0.684393,-0.312902,0.224888,-0.312902,0.161347,1
-0.862212,-0.326051,-0.295822,-0.553996,-0.705525,0.097722,0.061768,-0.101144,-0.807032,-0.777033,-0.374779,-0.337874,1.070151,0.237565,0.190295,-0.499025,0.284904,0.090288,0.716302,0.219961,0.688467,0.391738,0.686574,0.763382,-0.100672,0.627221,0.655078,0.355758,0.617682,0.522960,-0.330450,1
-0.420902,-0.428935,-0.549140,-0.433409,-0.091814,0.713959,-0.374970,-0.150243,-0.407522,-0.314108,-0.298547,-0.495295,0.397167,-0.450409,0.684012,-0.242179,-0.324654,0.684012,0.049018,0.619662,-0.459658,0.253850,0.160909,-0.766991,1.007017,0.206942,-0.653269,0.889315,0.206943,0.889314,0.000000,2
-0.264265,0.080874,-0.128519,-0.249256,0.492942,-0.283195,0.127674,0.446779,0.410347,0.483493,0.009439,-0.084859,0.783538,0.415535,1.146052,0.281627,0.501397,1.013351,-0.389215,-0.368053,-0.474225,-0.261963,-0.470574,-0.244501,1.283075,-0.310680,-0.204349,-0.319205,0.322302,0.229944,0.832598,3
0.543881,-0.244833,-0.272600,0.583954,1.082716,-0.291871,-0.261260,-0.162558,0.589362,1.038986,0.151108,0.943612,0.828143,0.402888,0.571066,1.113680,0.640894,0.274439,-1.684996,-1.991414,-1.751754,-2.014131,-1.687206,-0.889538,-0.670179,-1.174098,-1.208279,-1.866553,0.134410,0.162649,1.291935,2
0.363670,0.006098,0.417213,0.787318,0.285849,-0.247084,-0.562360,-0.939380,-0.122698,-0.188676,0.360695,0.368636,-0.168379,0.217408,0.880118,0.348219,-0.223731,0.865279,-0.575629,-0.528370,-0.210552,-0.315023,-0.618746,-0.440436,0.921777,-0.918971,-1.055975,-0.976937,-0.913956,-0.976937,0.421169,1
0.673847,0.163714,0.121220,0.584255,-0.469489,2.209866,1.863742,0.818280,-0.419174,-0.566793,-0.701596,-1.182442,-1.395369,0.390965,-1.124137,-1.494190,-0.028603,-0.202519,0.062900,-0.552286,0.286825,-0.355667,0.131725,0.271152,1.521232,0.110704,0.087721,-0.461325,0.185268,-0.190003,-0.479746,1
0.389738,0.793047,0.875916,-0.095978,-0.176431,-0.595483,-0.521534,-0.148162,0.004891,-0.013751,0.749227,-0.577137,-0.739847,0.587875,1.855298,-0.482860,-0.082589,1.855296,-0.296948,-0.401238,-0.281919,-0.115329,-0.607004,0.652627,0.294686,-0.319346,-0.178120,-0.207737,-0.319346,-0.207737,0.257576,2
-0.224827,0.284361,0.283206,0.258425,0.037839,0.605325,0.601165,0.458662,-0.224878,-0.270176,0.034409,-0.286734,-0.336095,-0.126749,-0.790424,-0.267151,-0.485131,-0.790424,-1.335048,-1.647197,-1.300370,-1.551891,-1.302073,-0.946599,-1.477300,-1.291418,-1.082012,-1.503135,-1.291420,-1.503134,0.115478,2
0.789790,0.084320,-0.078033,0.806730,0.569698,0.150163,0.116314,-0.158225,0.540806,0.304890,0.688456,0.335612,-1.038484,0.837222,-0.065505,-0.160859,0.622969,-0.040287,0.718353,0.866796,0.696771,0.750280,0.787628,0.534704,0.033128,0.710149,0.412437,1.073467,0.662227,0.674128,0.999116,3
2.306175,-1.543951,-1.800709,2.042788,2.849443,0.093921,0.246653,0.600802,2.040878,2.865630,0.746372,1.314841,-1.459910,2.634213,-0.409362,1.398384,2.436765,-0.409361,-0.665695,-0.401238,-0.560742,-0.115329,-0.607004,-0.853437,0.294686,-0.678603,-1.068742,-0.486780,-0.678603,-0.486779,0.257576,2
-0.141698,0.499648,1.162740,0.320724,-0.640341,-0.990921,-1.342992,-2.062489,-0.291700,-0.498432,0.726396,-0.491847,-0.171858,-0.240048,0.625463,-1.260958,-0.874778,0.625463,-0.174029,-0.105246,-0.560742,-0.115329,0.157059,-0.351416,-0.098229,0.039918,0.712492,0.071312,0.039918,0.071312,0.257576,3
0.660477,0.086472,-0.031029,0.807323,0.714593,-0.996269,-1.112777,-1.106241,0.454380,0.567345,0.339775,-0.266939,-0.772449,0.556781,-2.319650,-0.634933,-0.207918,-1.730537,0.349777,-0.400464,0.608173,-0.178030,0.443712,0.830034,0.914961,0.580665,0.184001,-0.329208,0.247256,-0.102310,-1.135824,3
-0.699463,-0.112936,0.089789,-0.276420,-0.642653,0.311283,-0.013985,-0.413232,-0.821368,-0.909974,-0.414419,-1.005709,0.522570,-0.479191,0.623201,-1.052457,-1.006916,0.623201,1.643276,1.253418,1.449658,0.839672,0.884992,1.346109,0.232387,0.951956,1.446537,1.529574,0.951957,1.529574,0.000000,3
-1.540332,-0.999939,-0.798376,-1.004666,-0.461145,-0.576453,-0.566130,-0.577398,-1.579441,-0.883917,-1.554108,-0.960601,0.846500,-0.666058,-0.075089,-0.545963,-0.968131,-0.075088,0.920832,1.670721,-0.003098,0.554326,1.303179,0.150605,-0.491143,1.476997,1.157813,1.745615,1.477000,1.745614,0.257576,3
1.852379,-0.434253,-0.168761,1.842832,0.832827,-0.978224,-1.262568,-0.807353,0.964031,0.601988,0.668269,-1.352540,-1.936125,0.865511,0.987545,-1.187168,0.375955,0.710682,-0.229472,-0.552286,-0.034514,-0.355667,-0.258253,-0.194568,-0.398544,-0.265270,-0.201122,-0.395267,0.092291,-0.146151,0.586350,1
0.407441,-0.407672,-0.033015,0.551955,0.284210,-1.362291,-1.587886,-1.722494,0.463578,0.044240,0.476577,0.949664,0.088163,0.690909,-0.280150,-0.057493,0.688837,-0.227541,1.007921,1.089050,0.942650,0.907972,0.912165,0.500141,0.505449,0.985824,0.188636,1.224866,0.743114,0.763410,2.815022,1
1.627492,-0.231563,0.570955,1.668612,0.741133,0.268377,0.323428,0.527284,0.694860,0.428563,0.988129,-1.043207,-1.764518,1.556823,0.897500,-0.444417,0.355406,0.897499,0.786794,0.892693,0.842702,0.981933,0.833761,0.688999,0.137727,0.681900,0.460320,0.824653,0.681901,0.824653,0.000000,3
-0.688676,-0.363640,-0.198790,-0.938727,-1.396473,1.641163,1.924664,1.365509,-1.181439,-1.393457,-1.192699,-1.499919,0.306629,-0.782754,0.266286,-0.835311,-0.932714,0.266286,1.581047,0.619662,1.449658,0.839672,1.609094,1.346109,-1.316853,1.696959,1.446537,0.889315,1.696961,0.889314,0.000000,3
0.219137,3.419252,3.169940,0.724034,-0.519292,-1.908877,-0.893458,-1.770045,-0.462633,-0.608432,-0.123070,-1.276841,1.036574,-0.998423,-0.412237,-1.123130,-0.298094,-0.401208,0.222907,0.290283,0.194819,0.527444,0.116022,0.142744,-0.462954,0.164830,0.151962,0.456480,0.170711,0.465628,0.276441,1
1.578534,-0.050540,0.069030,1.547271,0.512606,-0.374557,-0.315114,-0.216382,1.015463,0.288654,0.963760,-1.985381,-1.750344,0.899923,0.348048,-0.946216,0.668721,0.348048,0.646363,0.634771,0.709880,0.716944,0.702116,0.310892,-0.711266,0.681900,0.331259,0.694898,0.681901,0.694898,0.000000,2
0.282562,0.706430,0.347193,0.415092,-1.261862,-0.177427,-0.443975,-0.949372,0.463367,0.334235,0.223078,0.937881,0.205706,-0.049451,-0.618647,0.330002,0.224586,-0.574976,-0.105919,-0.071743,0.343937,0.066199,-0.106000,-0.141920,-0.002890,-0.371240,-0.434906,-0.343463,-0.285317,-0.341643,-1.121692,2
0.507459,3.114745,3.152246,1.221249,-0.223882,0.262295,0.224656,0.459325,0.154606,0.332103,-0.086776,-0.037878,-0.859700,0.561114,0.264577,-0.050680,0.390954,0.162036,-0.522287,3.865609,-0.716455,4.444760,-0.788794,-0.860434,-1.286694,-0.779636,-0.834596,-0.698869,0.138974,0.065116,1.552556,2
1.391446,-0.411925,-0.034765,0.610202,0.409210,0.988096,0.477552,0.865761,1.452068,1.238037,0.462272,0.308720,-1.101216,1.924263,-0.176683,1.044515,2.319044,-0.176683,-0.026076,0.190757,0.554550,-0.115329,-0.224978,0.150605,0.687601,-0.319346,0.267181,0.350359,-0.319346,0.350359,0.257576,1
0.108091,-0.861689,-0.949776,-0.009213,1.046424,0.652967,0.516407,0.553744,1.237133,1.523242,0.979664,1.420399,1.155402,0.590117,1.272922,1.404516,1.453876,1.284382,-0.555563,-0.574161,-0.404638,-0.383253,-0.580092,-0.364374,-0.462954,-0.584385,-0.380891,-0.757800,-0.582426,-0.754955,0.276441,2
0.721861,-0.219589,-0.229673,0.647680,1.128256,-0.460561,-0.208964,0.061719,0.725813,0.840096,0.292706,1.149368,0.996422,0.364344,0.188777,1.480718,0.700740,0.150595,-1.004554,-1.175506,-0.988472,-1.226373,-1.006312,-0.778190,-0.110785,-0.646614,-0.664548,-0.968754,0.276168,0.299028,1.488688,3
-0.998602,-0.354099,-0.253609,-0.984499,-0.661130,-0.039424,0.654275,0.164076,-0.605528,-0.451051,-0.681308,-0.654918,1.159021,-0.948841,-0.331280,-0.331812,-0.596389,-0.331279,-0.732889,-0.838768,-0.744503,-0.734406,-0.721529,-0.496502,-0.612796,-0.714763,-0.551441,-0.926933,-0.714423,-0.926933,0.124779,2
0.112424,0.240610,-0.275284,0.219479,0.071957,-1.296544,-1.569991,-0.853004,0.010067,0.165886,-0.097429,-0.243184,-0.219469,0.017889,0.301914,0.123231,0.135626,0.301914,-1.380891,-0.647830,-1.732553,-1.503636,-1.287295,-0.766991,-0.542243,-1.283074,-1.353244,-0.391296,-1.283075,-0.391295,0.000000,1
0.663453,-0.373562,-0.289006,0.683610,0.362021,-0.157240,-0.119823,-0.353909,0.406517,0.430674,0.298889,0.925576,-0.736922,0.709517,-0.141728,0.935339,0.406989,-0.141728,-0.508354,-0.508404,-0.565347,-0.572009,-0.545308,-0.186183,-1.234820,-0.368908,-0.551441,-0.407692,-0.367340,-0.407692,0.124779,1
0.385033,-0.907069,-0.905954,0.465317,0.617500,-0.892682,-0.725662,-0.483101,0.183881,0.622084,-0.321217,-0.018356,-0.359770,0.482890,-0.155622,0.107045,0.364816,-0.115520,0.232327,-0.370104,0.608173,-0.142502,0.209727,0.550598,0.005613,0.110704,-0.008558,-0.362232,0.216262,-0.124226,0.914389,1
0.915272,-0.964824,-0.827681,0.974376,1.242862,0.101848,0.253569,0.423496,1.129465,1.008927,0.772862,1.029736,-0.453756,0.801503,-0.630811,1.264276,0.927688,-0.645709,1.758786,1.579942,1.584671,1.632818,1.838002,1.771154,0.026123,1.625883,1.871279,1.680772,1.827953,1.680772,-0.638288,1
0.753005,-0.425517,-0.193371,0.872055,0.656647,0.298958,0.386702,0.218112,1.017272,0.802075,0.835875,0.536080,-0.631817,0.934757,-0.443563,-0.061473,0.538413,-0.405350,-0.271865,0.147881,-0.119793,0.323005,-0.583007,-0.655411,0.220072,-0.324704,-0.139718,-0.252543,-0.343152,-0.250673,0.459183,2
0.132268,0.609749,0.297401,0.133877,-0.299662,-1.785928,-0.966735,-1.199232,0.109910,-0.397167,0.784936,0.009066,-0.590197,0.067944,-0.235594,-0.980799,-0.618998,-0.235594,0.901640,0.619662,0.813246,0.839672,0.884992,-0.062612,-0.542243,0.206942,0.046662,0.889315,0.206943,0.889314,0.000000,2
-0.807453,0.551482,-0.170963,-0.724034,-0.645739,-0.025750,-0.343243,-0.184333,-0.808610,-0.824272,-0.824977,-0.880659,0.987988,-0.971994,0.950178,-0.689119,-0.864052,0.908819,-0.317104,-0.095922,-0.445503,-0.364604,-0.245576,-0.306599,0.158396,-0.188968,-0.256645,0.261812,-0.183992,0.261812,0.256262,1
0.067701,0.438163,0.157170,0.335622,-0.213075,-2.041276,-1.951003,-1.634530,-0.442949,-0.306267,-0.555323,-0.718845,-0.464503,0.022530,0.335582,-0.428673,-0.346962,0.335582,-0.221851,-0.647830,0.813246,-0.331962,-0.563183,-0.766991,-0.542243,-1.283074,-0.653269,-1.031646,-1.283075,-1.031645,0.000000,1
-1.205363,-0.621743,-0.790303,-1.290817,-0.796394,-1.298856,-1.072866,-1.038583,-1.093676,-0.803060,-1.230901,-1.136500,1.225170,-0.898144,-0.055004,-0.865289,-0.880649,-0.055004,0.608462,0.026424,0.499408,0.115560,0.614966,0.788062,0.204711,0.686655,1.072361,0.345423,0.697363,0.345423,0.127342,1
0.374376,0.254785,0.059054,0.229060,0.182312,2.085811,1.851779,1.521734,0.974034,0.850511,0.477130,1.363197,0.064278,0.555092,-0.537197,0.831661,0.791247,-0.537196,-1.333842,-1.428643,-1.415377,-1.403005,-1.272618,-1.453577,-0.541469,-1.280963,-1.217427,-1.381191,-1.280964,-1.381191,0.000000,3
-1.345503,0.025944,0.035197,-1.602362,-1.826945,1.526659,1.762709,2.143718,-0.898947,-1.405119,-0.543289,-0.176813,2.259432,-0.064453,1.611913,-0.085607,0.216754,0.336386,1.211697,1.725410,0.877274,1.749534,1.462118,0.724989,0.777666,1.052959,1.020990,1.724704,0.748704,0.708168,-0.557461,3
0.130549,0.037928,0.113891,0.203464,0.541519,-0.085392,-0.301653,-0.426572,-0.060736,-0.340488,-0.104180,0.205183,-0.339402,-0.186535,-0.385446,-0.029201,-0.490349,-0.385445,-0.661452,-1.281566,-0.459658,-0.917774,-0.563183,0.641769,-1.316853,-0.538061,0.046662,-1.031646,-0.538061,-1.031645,0.000000,2
0.365882,-0.220786,0.010446,0.343936,-0.184866,-0.230648,-0.492813,-0.973269,0.459215,0.690295,0.797150,0.072319,-0.404265,0.462784,-1.565166,-0.059995,0.043757,-1.503639,0.321789,1.664287,0.179709,2.237811,0.287719,0.550598,0.813928,0.392683,0.472836,-0.230115,0.309243,-0.036538,0.668392,1
-0.775343,8.254983,6.885461,-0.732971,-1.847051,-1.746117,-2.875586,-3.723961,-0.872196,-2.419675,0.956220,-2.329900,0.493959,-1.253420,8.133655,-4.245517,-2.409320,8.133646,1.124336,1.804226,0.688759,1.864039,1.393154,-0.341343,-1.856804,1.360382,0.554960,2.015439,1.107750,2.015438,-10.241921,2
